date,session_date,setup_detected,direction,poi_type,sweep_level,pattern_candle_a,pattern_candle_b,entry_price,stop_loss,take_profit,sl_distance,tp_distance,trader_agrees,actual_result,hypothetical_pnl,notes
2026-05-04T15:34:28.115041,2024-12-02,True,SHORT,BEARISH,44911.2,,,44876.9,44936.9,44756.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:28.158899,2024-12-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:28.202788,2024-12-04,True,LONG,BULLISH,44893.1,,,45018.3,44939.1,45176.7,79.2,158.4,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:28.244139,2024-12-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:28.286315,2024-12-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:28.315644,2024-12-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:28.355460,2024-12-09,True,LONG,BULLISH,44589.6,,,44621.2,44561.2,44741.2,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:28.394609,2024-12-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:28.434708,2024-12-11,True,SHORT,BEARISH,44402.2,,,44368.4,44428.4,44248.4,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:28.475318,2024-12-12,True,LONG,BULLISH,44112.1,,,44154.0,44075.9,44310.2,78.1,156.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:28.517039,2024-12-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:28.545913,2024-12-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:28.585359,2024-12-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:28.625597,2024-12-17,True,LONG,BULLISH,43603.0,,,43601.9,43541.9,43721.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:28.666749,2024-12-18,True,LONG,BULLISH,43716.2,,,43769.3,43702.4,43903.1,66.9,133.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:28.707696,2024-12-19,True,LONG,BULLISH,42546.1,,,42657.4,42573.1,42826.0,84.3,168.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:28.749648,2024-12-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:28.783250,2024-12-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:28.822747,2024-12-23,True,SHORT,BEARISH,42916.5,,,42897.5,42957.5,42777.5,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:28.863928,2024-12-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:28.894513,2024-12-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:28.929011,2024-12-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:28.970910,2024-12-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.003892,2024-12-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.042681,2024-12-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.083633,2024-12-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.114189,2025-01-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.151674,2025-01-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.191326,2025-01-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.221016,2025-01-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.260234,2025-01-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.299175,2025-01-07,True,LONG,BULLISH,42644.9,,,42741.9,42671.1,42883.5,70.8,141.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:29.339665,2025-01-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.368886,2025-01-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.405770,2025-01-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.435433,2025-01-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.476070,2025-01-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.517338,2025-01-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.557609,2025-01-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.596582,2025-01-16,True,LONG,BULLISH,43120.1,,,43203.9,43141.1,43329.5,62.8,125.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:29.636352,2025-01-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.667295,2025-01-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.704291,2025-01-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.745687,2025-01-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.785732,2025-01-22,True,SHORT,BEARISH,44203.2,,,44169.9,44229.9,44049.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:29.827518,2025-01-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.868429,2025-01-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.897743,2025-01-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.936010,2025-01-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:29.974431,2025-01-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.015591,2025-01-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.055838,2025-01-30,True,SHORT,BEARISH,44940.2,,,44994.0,45054.0,44874.0,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:30.096497,2025-01-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.127832,2025-02-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.169163,2025-02-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.210641,2025-02-04,True,LONG,BULLISH,44431.9,,,44583.5,44508.9,44732.7,74.6,149.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:30.251889,2025-02-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.292916,2025-02-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.330311,2025-02-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.357945,2025-02-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.397258,2025-02-10,True,SHORT,BEARISH,44435.4,,,44456.5,44516.5,44336.5,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:30.435054,2025-02-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.470788,2025-02-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.543182,2025-02-13,True,LONG,BULLISH,44462.1,,,44497.9,44430.0,44633.7,67.9,135.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:30.586112,2025-02-14,True,SHORT,BEARISH,44663.3,,,44624.9,44684.9,44504.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:30.616044,2025-02-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.655083,2025-02-17,True,SHORT,BEARISH,44668.4,,,44665.0,44725.0,44545.0,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:30.695316,2025-02-18,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.733150,2025-02-19,True,LONG,BULLISH,44363.9,,,44452.9,44392.9,44572.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:30.773772,2025-02-20,True,LONG,BULLISH,43972.0,,,44050.9,43990.9,44170.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:30.812507,2025-02-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.841352,2025-02-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.877403,2025-02-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:30.917643,2025-02-25,True,SHORT,BEARISH,43580.4,,,43543.5,43680.5,43269.5,137.0,274.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:30.960907,2025-02-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.002504,2025-02-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.044097,2025-02-28,True,LONG,BULLISH,43367.9,,,43344.9,43218.0,43598.7,126.9,253.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:31.077086,2025-03-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.117509,2025-03-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.157979,2025-03-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.196262,2025-03-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.236619,2025-03-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.275258,2025-03-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.304475,2025-03-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.344044,2025-03-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.383305,2025-03-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.420695,2025-03-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.457082,2025-03-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.495036,2025-03-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.523720,2025-03-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.560724,2025-03-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.601083,2025-03-18,True,SHORT,BEARISH,41621.1,,,41599.2,41659.2,41479.2,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:31.641206,2025-03-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.683746,2025-03-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.738573,2025-03-21,True,SHORT,BEARISH,41983.3,,,41901.4,41961.4,41781.4,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:31.795322,2025-03-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.843129,2025-03-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.881542,2025-03-25,True,LONG,BULLISH,42543.1,,,42565.0,42503.0,42689.0,62.0,124.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:31.921243,2025-03-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:31.959702,2025-03-27,True,LONG,BULLISH,42245.8,,,42431.9,42346.6,42602.5,85.3,170.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:31.997408,2025-03-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.026651,2025-03-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.063005,2025-03-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.098089,2025-04-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.138374,2025-04-02,True,LONG,BULLISH,42008.0,,,42202.6,42119.1,42369.6,83.5,167.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:32.181297,2025-04-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.222817,2025-04-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.257573,2025-04-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.294195,2025-04-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.331957,2025-04-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.368332,2025-04-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.408179,2025-04-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.447059,2025-04-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.476216,2025-04-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.513267,2025-04-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.549739,2025-04-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.588806,2025-04-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.627607,2025-04-17,True,SHORT,BEARISH,39433.4,,,39337.9,39443.4,39126.9,105.5,211.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:32.658551,2025-04-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.697838,2025-04-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.734994,2025-04-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.777168,2025-04-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.817354,2025-04-24,True,SHORT,BEARISH,40097.4,,,40003.5,40080.4,39849.7,76.9,153.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:32.855809,2025-04-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.883752,2025-04-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.921046,2025-04-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:32.961039,2025-04-29,True,SHORT,BEARISH,40545.5,,,40583.9,40643.9,40463.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:33.001958,2025-04-30,True,SHORT,BEARISH,40376.5,,,40374.9,40434.9,40254.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:33.044381,2025-05-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.081534,2025-05-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.118125,2025-05-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.157527,2025-05-05,True,SHORT,BEARISH,41440.4,,,41389.6,41449.6,41269.6,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:33.197793,2025-05-06,True,LONG,BULLISH,40872.0,,,40857.9,40784.9,41003.9,73.0,146.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:33.239924,2025-05-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.276858,2025-05-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.317642,2025-05-09,True,SHORT,BEARISH,41340.5,,,41276.5,41345.5,41138.5,69.0,138.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:33.346750,2025-05-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.382288,2025-05-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.421164,2025-05-13,True,LONG,BULLISH,42198.0,,,42295.5,42214.8,42456.9,80.7,161.4,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:33.460994,2025-05-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.498042,2025-05-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.536427,2025-05-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.567655,2025-05-18,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.603669,2025-05-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.643407,2025-05-20,True,LONG,BULLISH,42637.1,,,42648.1,42549.0,42846.3,99.1,198.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:33.683495,2025-05-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.722652,2025-05-22,True,SHORT,BEARISH,42055.5,,,42025.1,42085.1,41905.1,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:33.763281,2025-05-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.791584,2025-05-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.819442,2025-05-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.856726,2025-05-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.895262,2025-05-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:33.989310,2025-05-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.038723,2025-05-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.067568,2025-06-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.106620,2025-06-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.143198,2025-06-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.182582,2025-06-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.225734,2025-06-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.268301,2025-06-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.296006,2025-06-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.330635,2025-06-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.365833,2025-06-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.404549,2025-06-11,True,LONG,BULLISH,42951.8,,,42968.9,42852.1,43202.5,116.8,233.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:34.443061,2025-06-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.483777,2025-06-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.513736,2025-06-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.555159,2025-06-16,True,SHORT,BEARISH,42650.3,,,42529.5,42589.5,42409.5,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:34.599404,2025-06-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.642446,2025-06-18,True,LONG,BULLISH,42333.1,,,42413.9,42353.9,42533.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:34.675759,2025-06-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.715041,2025-06-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.749472,2025-06-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.790818,2025-06-23,True,SHORT,BEARISH,42458.5,,,42484.4,42544.4,42364.4,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:34.834066,2025-06-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.877948,2025-06-25,True,LONG,BULLISH,42935.0,,,43000.5,42934.1,43133.3,66.4,132.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:34.925355,2025-06-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.964319,2025-06-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:34.995424,2025-06-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.033237,2025-06-30,True,LONG,BULLISH,43991.9,,,44042.9,43974.1,44180.5,68.8,137.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:35.073937,2025-07-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.116165,2025-07-02,True,LONG,BULLISH,44465.0,,,44522.9,44462.9,44642.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:35.149925,2025-07-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.178872,2025-07-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.208944,2025-07-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.247700,2025-07-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.284085,2025-07-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.322146,2025-07-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.362189,2025-07-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.401859,2025-07-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.432419,2025-07-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.472056,2025-07-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.516604,2025-07-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.557269,2025-07-16,True,SHORT,BEARISH,44254.2,,,44228.9,44288.9,44108.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:35.599933,2025-07-17,True,SHORT,BEARISH,44494.4,,,44521.0,44581.0,44401.0,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:35.644537,2025-07-18,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.675020,2025-07-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.712326,2025-07-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.749487,2025-07-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.792309,2025-07-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.834288,2025-07-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.875497,2025-07-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.909493,2025-07-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:35.952534,2025-07-28,True,LONG,BULLISH,44801.9,,,44815.5,44755.5,44935.5,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:36.001223,2025-07-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.048353,2025-07-30,True,LONG,BULLISH,44656.1,,,44745.7,44676.2,44884.7,69.5,139.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:36.092363,2025-07-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.136507,2025-08-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.167476,2025-08-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.210826,2025-08-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.251364,2025-08-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.289910,2025-08-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.329990,2025-08-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.370400,2025-08-08,True,SHORT,BEARISH,44233.5,,,44204.9,44264.9,44084.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:36.401283,2025-08-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.437777,2025-08-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.479736,2025-08-12,True,SHORT,BEARISH,44479.4,,,44453.0,44513.0,44333.0,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:36.521977,2025-08-13,True,LONG,BULLISH,44742.1,,,44875.9,44808.0,45011.7,67.9,135.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:36.566856,2025-08-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.614090,2025-08-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.647958,2025-08-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.694062,2025-08-18,True,SHORT,BEARISH,44985.4,,,44913.5,44987.4,44765.7,73.9,147.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:36.739575,2025-08-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.786917,2025-08-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.828277,2025-08-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.870246,2025-08-22,True,LONG,BULLISH,45676.1,,,45673.4,45613.4,45793.4,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:36.904398,2025-08-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:36.945482,2025-08-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:37.043649,2025-08-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:37.087059,2025-08-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:37.128554,2025-08-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:37.168683,2025-08-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:37.199948,2025-08-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:37.230121,2025-09-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:37.269121,2025-09-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:37.311206,2025-09-03,True,LONG,BULLISH,45077.9,,,45092.8,45008.7,45261.0,84.1,168.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:37.355443,2025-09-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:37.399799,2025-09-05,True,LONG,BULLISH,45329.7,,,45409.5,45337.9,45552.7,71.6,143.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:37.433599,2025-09-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:37.475460,2025-09-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:37.522805,2025-09-09,True,SHORT,BEARISH,45735.1,,,45756.2,45816.2,45636.2,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:34:37.568107,2025-09-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:37.608269,2025-09-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:37.654547,2025-09-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:37.691138,2025-09-14,False,,,,,,,,,,,,,,No valid signal from strategy
